/user/hm74/NYCOpenData/2gcj-p28u.tsv.gz 26907
/user/hm74/NYCOpenData/2gjq-v9z9.tsv.gz 8472
/user/hm74/NYCOpenData/2ic6-4hrf.tsv.gz 317148
/user/hm74/NYCOpenData/2j8u-wtju.tsv.gz 29757972
/user/hm74/NYCOpenData/2jne-kr3f.tsv.gz 61281
/user/hm74/NYCOpenData/2jvr-j6ne.tsv.gz 15364008
/user/hm74/NYCOpenData/2k3g-r445.tsv.gz 163959291
/user/hm74/NYCOpenData/2knz-3yg6.tsv.gz 1125
/user/hm74/NYCOpenData/2mqz-v5im.tsv.gz 8841
/user/hm74/NYCOpenData/2n4x-d97d.tsv.gz 1245
/user/hm74/NYCOpenData/2np7-5jsg.tsv.gz 2272438524
/user/hm74/NYCOpenData/2p64-jbjs.tsv.gz 4065
/user/hm74/NYCOpenData/2pmj-y4p4.tsv.gz 1710696
/user/hm74/NYCOpenData/2pmt-skyq.tsv.gz 5217
/user/hm74/NYCOpenData/2r9r-m6j4.tsv.gz 3009
/user/hm74/NYCOpenData/2rd2-9uwy.tsv.gz 4524
/user/hm74/NYCOpenData/2rr4-rfvc.tsv.gz 14445
/user/hm74/NYCOpenData/2s75-2b3b.tsv.gz 177426
/user/hm74/NYCOpenData/2sps-j9st.tsv.gz 3532335
/user/hm74/NYCOpenData/2t2c-qih9.tsv.gz 389304
/user/hm74/NYCOpenData/2t32-hbca.tsv.gz 6660
/user/hm74/NYCOpenData/2uk5-v8da.tsv.gz 8424
/user/hm74/NYCOpenData/2upf-qytp.tsv.gz 2448551808
/user/hm74/NYCOpenData/2v2r-tx9r.tsv.gz 6783
/user/hm74/NYCOpenData/2v9c-2k7f.tsv.gz 1131801
/user/hm74/NYCOpenData/2vha-97jm.tsv.gz 164970
/user/hm74/NYCOpenData/2vk5-6yq6.tsv.gz 2106
/user/hm74/NYCOpenData/2vv4-3iny.tsv.gz 18012
/user/hm74/NYCOpenData/2x8v-d8nh.tsv.gz 101097
/user/hm74/NYCOpenData/2xab-argn.tsv.gz 127586901
/user/hm74/NYCOpenData/2xh6-psuq.tsv.gz 762237
/user/hm74/NYCOpenData/2xir-kwzz.tsv.gz 536613
/user/hm74/NYCOpenData/2zbg-i8fx.tsv.gz 16737
/user/hm74/NYCOpenData/2zdm-jpub.tsv.gz 1368
/user/hm74/NYCOpenData/32cj-z7va.tsv.gz 88527
/user/hm74/NYCOpenData/32y8-s55c.tsv.gz 47382
/user/hm74/NYCOpenData/32yu-maz2.tsv.gz 1215
/user/hm74/NYCOpenData/33c5-b922.tsv.gz 18240
/user/hm74/NYCOpenData/33db-aeds.tsv.gz 9678
/user/hm74/NYCOpenData/34zf-iv73.tsv.gz 114984
/user/hm74/NYCOpenData/35ey-ieq4.tsv.gz 1424793
/user/hm74/NYCOpenData/35qr-3ykq.tsv.gz 4308
/user/hm74/NYCOpenData/35sw-rdxj.tsv.gz 17793
/user/hm74/NYCOpenData/366m-74zg.tsv.gz 660
/user/hm74/NYCOpenData/36hn-wea6.tsv.gz 5412
/user/hm74/NYCOpenData/37fm-7uaa.tsv.gz 1065
/user/hm74/NYCOpenData/37it-gmcp.tsv.gz 11508
/user/hm74/NYCOpenData/38ib-pjw5.tsv.gz 8283
/user/hm74/NYCOpenData/3955-c36a.tsv.gz 1284
/user/hm74/NYCOpenData/395v-hkhg.tsv.gz 1914
/user/hm74/NYCOpenData/39g5-gbp3.tsv.gz 853674
/user/hm74/NYCOpenData/39qw-754y.tsv.gz 61617
/user/hm74/NYCOpenData/3aka-ggej.tsv.gz 51729
/user/hm74/NYCOpenData/3av7-txd8.tsv.gz 1347
/user/hm74/NYCOpenData/3btx-p4av.tsv.gz 800709
/user/hm74/NYCOpenData/3c9q-94ad.tsv.gz 59988
/user/hm74/NYCOpenData/3dnj-u3x8.tsv.gz 1326
/user/hm74/NYCOpenData/3f5y-5web.tsv.gz 1212
/user/hm74/NYCOpenData/3fes-huds.tsv.gz 1671
/user/hm74/NYCOpenData/3gkd-ddzn.tsv.gz 4152
/user/hm74/NYCOpenData/3h2n-5cm9.tsv.gz 396712269
/user/hm74/NYCOpenData/3kav-a6u5.tsv.gz 246309
/user/hm74/NYCOpenData/3kcn-nsb5.tsv.gz 16044
/user/hm74/NYCOpenData/3miu-myq2.tsv.gz 187266
/user/hm74/NYCOpenData/3mji-gpg5.tsv.gz 1308
/user/hm74/NYCOpenData/3mrr-8h5c.tsv.gz 2132196
/user/hm74/NYCOpenData/3nja-bsch.tsv.gz 8331
/user/hm74/NYCOpenData/3nw7-5vkw.tsv.gz 13713
/user/hm74/NYCOpenData/3pge-73vq.tsv.gz 171363
/user/hm74/NYCOpenData/3pzk-fyqp.tsv.gz 810
/user/hm74/NYCOpenData/3qem-6v3v.tsv.gz 7869
/user/hm74/NYCOpenData/3qfc-4tta.tsv.gz 37524
/user/hm74/NYCOpenData/3qty-g4aq.tsv.gz 1158
/user/hm74/NYCOpenData/3rfa-3xsf.tsv.gz 492137103
/user/hm74/NYCOpenData/3spy-rjpw.tsv.gz 31914
/user/hm74/NYCOpenData/3tfu-x2qk.tsv.gz 5060073
/user/hm74/NYCOpenData/3ups-txji.tsv.gz 43584
/user/hm74/NYCOpenData/3vvi-fwjs.tsv.gz 759
/user/hm74/NYCOpenData/3w89-mz4u.tsv.gz 4677
/user/hm74/NYCOpenData/3wfy-sn5g.tsv.gz 350961
/user/hm74/NYCOpenData/3wxk-qa8q.tsv.gz 190416
/user/hm74/NYCOpenData/3y5p-x48f.tsv.gz 17761719
/user/hm74/NYCOpenData/3ydk-du45.tsv.gz 2658
/user/hm74/NYCOpenData/42et-jh9v.tsv.gz 21879
/user/hm74/NYCOpenData/436j-ja87.tsv.gz 3257565
/user/hm74/NYCOpenData/43ab-v68i.tsv.gz 26835
/user/hm74/NYCOpenData/43nn-pn8j.tsv.gz 106346232
/user/hm74/NYCOpenData/43qc-8vv8.tsv.gz 109926
/user/hm74/NYCOpenData/43qn-d6r8.tsv.gz 4317
/user/hm74/NYCOpenData/43yz-zfrw.tsv.gz 9079008
/user/hm74/NYCOpenData/446w-773i.tsv.gz 364107
/user/hm74/NYCOpenData/44t3-dj6x.tsv.gz 250395
/user/hm74/NYCOpenData/45j8-f6um.tsv.gz 1517187
/user/hm74/NYCOpenData/45nu-yrf2.tsv.gz 115614
/user/hm74/NYCOpenData/46g3-savk.tsv.gz 11419659
/user/hm74/NYCOpenData/46m8-77gv.tsv.gz 264852
/user/hm74/NYCOpenData/478a-yykk.tsv.gz 663762
/user/hm74/NYCOpenData/47g8-ngxw.tsv.gz 314937
/user/hm74/NYCOpenData/483x-fy9e.tsv.gz 789
/user/hm74/NYCOpenData/48ka-f6z6.tsv.gz 31725
/user/hm74/NYCOpenData/48pb-zy2g.tsv.gz 2445
/user/hm74/NYCOpenData/49kg-8sce.tsv.gz 233142
/user/hm74/NYCOpenData/4axi-di9c.tsv.gz 190686
/user/hm74/NYCOpenData/4c8i-cnte.tsv.gz 384
/user/hm74/NYCOpenData/4cga-5i5v.tsv.gz 23640
/user/hm74/NYCOpenData/4d7f-74pe.tsv.gz 27589023
/user/hm74/NYCOpenData/4e2n-s75z.tsv.gz 9440415
/user/hm74/NYCOpenData/4e8h-wu86.tsv.gz 3153
/user/hm74/NYCOpenData/4edb-7rb7.tsv.gz 320382
/user/hm74/NYCOpenData/4epu-t832.tsv.gz 1260
/user/hm74/NYCOpenData/4f2g-zrdv.tsv.gz 1335
/user/hm74/NYCOpenData/4fnu-iufz.tsv.gz 860952
/user/hm74/NYCOpenData/4fsz-s7id.tsv.gz 1317
/user/hm74/NYCOpenData/4fvw-nn9c.tsv.gz 16178406
/user/hm74/NYCOpenData/4g4r-7dfb.tsv.gz 5865
/user/hm74/NYCOpenData/4ggh-um8t.tsv.gz 2049
/user/hm74/NYCOpenData/4hiy-398i.tsv.gz 82695
/user/hm74/NYCOpenData/4jus-39vu.tsv.gz 19608
/user/hm74/NYCOpenData/4k4u-823g.tsv.gz 528630
/user/hm74/NYCOpenData/4kkh-qhtc.tsv.gz 1260
/user/hm74/NYCOpenData/4kpn-sezh.tsv.gz 84252
/user/hm74/NYCOpenData/4kse-vfnd.tsv.gz 20412
/user/hm74/NYCOpenData/4mfq-ds6b.tsv.gz 1701573
/user/hm74/NYCOpenData/4n2j-ut8i.tsv.gz 189804
/user/hm74/NYCOpenData/4nft-bihw.tsv.gz 632727
/user/hm74/NYCOpenData/4pt5-3vv4.tsv.gz 288653388
/user/hm74/NYCOpenData/4qii-5cz9.tsv.gz 51540
/user/hm74/NYCOpenData/4s7y-vm5x.tsv.gz 13170
/user/hm74/NYCOpenData/4se9-mk53.tsv.gz 855
/user/hm74/NYCOpenData/4se9-u6dw.tsv.gz 1008
/user/hm74/NYCOpenData/4snd-in5m.tsv.gz 90141
/user/hm74/NYCOpenData/4tdt-h5f6.tsv.gz 156669
/user/hm74/NYCOpenData/4tnw-tspg.tsv.gz 89943
/user/hm74/NYCOpenData/4tqt-y424.tsv.gz 14679
/user/hm74/NYCOpenData/4twk-9yq2.tsv.gz 11026932
/user/hm74/NYCOpenData/4vfc-wci4.tsv.gz 3369
/user/hm74/NYCOpenData/4wgu-f3yf.tsv.gz 234279
/user/hm74/NYCOpenData/4y63-yw9e.tsv.gz 96306
/user/hm74/NYCOpenData/4y9q-t4wb.tsv.gz 22449
/user/hm74/NYCOpenData/4ynn-w9fk.tsv.gz 80955
/user/hm74/NYCOpenData/4ynw-b9aj.tsv.gz 165198
/user/hm74/NYCOpenData/4zdr-zwdi.tsv.gz 867
/user/hm74/NYCOpenData/4zkm-p9aw.tsv.gz 7557
/user/hm74/NYCOpenData/52b4-grs5.tsv.gz 67080
/user/hm74/NYCOpenData/52dp-yji6.tsv.gz 18574341
/user/hm74/NYCOpenData/53jv-eiur.tsv.gz 7563
/user/hm74/NYCOpenData/54k3-2wtq.tsv.gz 7437
/user/hm74/NYCOpenData/54rr-tdmz.tsv.gz 93261
/user/hm74/NYCOpenData/55yj-h64d.tsv.gz 373962
/user/hm74/NYCOpenData/5694-9szk.tsv.gz 445296
/user/hm74/NYCOpenData/56bx-u7iw.tsv.gz 6396
/user/hm74/NYCOpenData/56e3-rp8d.tsv.gz 3351
/user/hm74/NYCOpenData/56u5-n9sa.tsv.gz 9330
/user/hm74/NYCOpenData/56u9-ryj4.tsv.gz 21078
/user/hm74/NYCOpenData/59kj-x8nc.tsv.gz 34403139
/user/hm74/NYCOpenData/5a8g-vpdd.tsv.gz 112782
/user/hm74/NYCOpenData/5brf-q9de.tsv.gz 131511
/user/hm74/NYCOpenData/5c4s-jwtq.tsv.gz 2436
/user/hm74/NYCOpenData/5c5x-3qz9.tsv.gz 43557
/user/hm74/NYCOpenData/5c95-uqu5.tsv.gz 16713
/user/hm74/NYCOpenData/5c9e-33xj.tsv.gz 1341
/user/hm74/NYCOpenData/5cd6-v74i.tsv.gz 197505
/user/hm74/NYCOpenData/5e7x-8jy6.tsv.gz 217800
/user/hm74/NYCOpenData/5e8d-k9md.tsv.gz 14733
/user/hm74/NYCOpenData/5e9h-x6ak.tsv.gz 17274
/user/hm74/NYCOpenData/5ebm-myj7.tsv.gz 289671
/user/hm74/NYCOpenData/5fkx-9rt5.tsv.gz 771
/user/hm74/NYCOpenData/5fn2-n363.tsv.gz 88605
/user/hm74/NYCOpenData/5fn4-dr26.tsv.gz 32539926
/user/hm74/NYCOpenData/5fsg-d8c9.tsv.gz 83397
/user/hm74/NYCOpenData/5fsv-ze7v.tsv.gz 105642
/user/hm74/NYCOpenData/5g59-fxev.tsv.gz 211290
/user/hm74/NYCOpenData/5gde-fmj3.tsv.gz 1838235
/user/hm74/NYCOpenData/5ghg-dyn6.tsv.gz 68946
/user/hm74/NYCOpenData/5gj9-2kzx.tsv.gz 589942668
/user/hm74/NYCOpenData/5gxs-yzxw.tsv.gz 61983
/user/hm74/NYCOpenData/5hb6-gnie.tsv.gz 10224
/user/hm74/NYCOpenData/5hcy-6f3q.tsv.gz 191286
/user/hm74/NYCOpenData/5hiy-kwc2.tsv.gz 31779
/user/hm74/NYCOpenData/5hjv-bjbv.tsv.gz 3464568
/user/hm74/NYCOpenData/5i9t-mvdt.tsv.gz 4590
/user/hm74/NYCOpenData/5jat-czce.tsv.gz 342891
/user/hm74/NYCOpenData/5jwd-xj5z.tsv.gz 1323
/user/hm74/NYCOpenData/5kqf-fg3n.tsv.gz 68280
/user/hm74/NYCOpenData/5kru-rjmf.tsv.gz 124263
/user/hm74/NYCOpenData/5mma-5n3h.tsv.gz 26102403
/user/hm74/NYCOpenData/5mw2-hzqx.tsv.gz 151464
/user/hm74/NYCOpenData/5nz7-hh6t.tsv.gz 17712
/user/hm74/NYCOpenData/5pbr-mxtd.tsv.gz 4245
/user/hm74/NYCOpenData/5ps9-yuef.tsv.gz 1428
/user/hm74/NYCOpenData/5psr-sp96.tsv.gz 231693
/user/hm74/NYCOpenData/5qbe-4vqd.tsv.gz 64428
/user/hm74/NYCOpenData/5qza-frfc.tsv.gz 169521
/user/hm74/NYCOpenData/5r5y-pvs3.tsv.gz 12234
/user/hm74/NYCOpenData/5r8r-e7i6.tsv.gz 9096
/user/hm74/NYCOpenData/5rzx-3686.tsv.gz 2874
/user/hm74/NYCOpenData/5sq4-wrrm.tsv.gz 97437
/user/hm74/NYCOpenData/5t4n-d72c.tsv.gz 966
/user/hm74/NYCOpenData/5tdj-xqd5.tsv.gz 239388
/user/hm74/NYCOpenData/5tub-eh45.tsv.gz 8088177
/user/hm74/NYCOpenData/5u2d-n46s.tsv.gz 4729167
/user/hm74/NYCOpenData/5u4m-9udf.tsv.gz 274917
/user/hm74/NYCOpenData/5uac-w243.tsv.gz 47307327
/user/hm74/NYCOpenData/5ucz-vwe8.tsv.gz 43341
/user/hm74/NYCOpenData/5uei-swth.tsv.gz 6443619
/user/hm74/NYCOpenData/5uug-f49n.tsv.gz 16525821
/user/hm74/NYCOpenData/5vqp-meve.tsv.gz 834
/user/hm74/NYCOpenData/5x8i-3c5b.tsv.gz 145674
/user/hm74/NYCOpenData/5yay-3jd5.tsv.gz 3069
/user/hm74/NYCOpenData/5ytq-4m2r.tsv.gz 70392
/user/hm74/NYCOpenData/5zea-fjhf.tsv.gz 1260
/user/hm74/NYCOpenData/5ziv-wcy4.tsv.gz 101589
/user/hm74/NYCOpenData/6246-94tp.tsv.gz 65562
/user/hm74/NYCOpenData/62mr-ukqs.tsv.gz 369864
/user/hm74/NYCOpenData/63nx-cpi9.tsv.gz 5695977
/user/hm74/NYCOpenData/63u4-2zc2.tsv.gz 86847
/user/hm74/NYCOpenData/63us-eqtq.tsv.gz 742887
/user/hm74/NYCOpenData/64gx-bycn.tsv.gz 14559813
/user/hm74/NYCOpenData/64pa-8bza.tsv.gz 1977885
/user/hm74/NYCOpenData/64pu-zyr2.tsv.gz 137262
/user/hm74/NYCOpenData/65js-fhgz.tsv.gz 1242
/user/hm74/NYCOpenData/66be-66yr.tsv.gz 3207555
/user/hm74/NYCOpenData/66yh-nemi.tsv.gz 50244
/user/hm74/NYCOpenData/68k5-hdzw.tsv.gz 1851834
/user/hm74/NYCOpenData/68rr-d3jr.tsv.gz 26214
/user/hm74/NYCOpenData/69n5-r375.tsv.gz 4851
/user/hm74/NYCOpenData/69wu-b929.tsv.gz 19950
/user/hm74/NYCOpenData/6anw-twe4.tsv.gz 1701315
/user/hm74/NYCOpenData/6ayi-u3p7.tsv.gz 3750
/user/hm74/NYCOpenData/6bgk-3dad.tsv.gz 635059539
/user/hm74/NYCOpenData/6bic-qvek.tsv.gz 12618
/user/hm74/NYCOpenData/6ctv-n46c.tsv.gz 166032
/user/hm74/NYCOpenData/6dn9-qgma.tsv.gz 399
/user/hm74/NYCOpenData/6e44-8i2s.tsv.gz 148017
/user/hm74/NYCOpenData/6eti-k994.tsv.gz 1897191
/user/hm74/NYCOpenData/6fi9-q3ta.tsv.gz 335415
/user/hm74/NYCOpenData/6ggx-itps.tsv.gz 5031
/user/hm74/NYCOpenData/6gre-fvg9.tsv.gz 169782
/user/hm74/NYCOpenData/6gzn-qtm3.tsv.gz 498831
/user/hm74/NYCOpenData/6irv-e4ks.tsv.gz 3018
/user/hm74/NYCOpenData/6j6t-3ixh.tsv.gz 41751
/user/hm74/NYCOpenData/6jad-5sav.tsv.gz 1502346
/user/hm74/NYCOpenData/6je4-4x7e.tsv.gz 216222
/user/hm74/NYCOpenData/6kcb-9g8d.tsv.gz 922785
/user/hm74/NYCOpenData/6khm-nrue.tsv.gz 8955
/user/hm74/NYCOpenData/6kks-jijx.tsv.gz 49563
/user/hm74/NYCOpenData/6m3u-8rbh.tsv.gz 1029
/user/hm74/NYCOpenData/6pwv-zmgh.tsv.gz 285
/user/hm74/NYCOpenData/6qaj-niew.tsv.gz 7143
/user/hm74/NYCOpenData/6r4h-c2y6.tsv.gz 7905
/user/hm74/NYCOpenData/6r8r-c474.tsv.gz 1257
/user/hm74/NYCOpenData/6rf2-gv9k.tsv.gz 7971
/user/hm74/NYCOpenData/6rg9-pfbz.tsv.gz 21492
/user/hm74/NYCOpenData/6rrm-vxj9.tsv.gz 1084653
/user/hm74/NYCOpenData/6smc-7mk6.tsv.gz 10572
/user/hm74/NYCOpenData/6sqr-c995.tsv.gz 71844
/user/hm74/NYCOpenData/6teu-xtgp.tsv.gz 15880527
/user/hm74/NYCOpenData/6ucq-fahe.tsv.gz 8391
/user/hm74/NYCOpenData/6v4b-5gp4.tsv.gz 88014
/user/hm74/NYCOpenData/6v9u-ndjg.tsv.gz 7599
/user/hm74/NYCOpenData/6wcu-cfa3.tsv.gz 589473
/user/hm74/NYCOpenData/6wee-b7wf.tsv.gz 23259
/user/hm74/NYCOpenData/6wjr-mhgf.tsv.gz 3750
/user/hm74/NYCOpenData/6wve-ubwx.tsv.gz 567
/user/hm74/NYCOpenData/6xnp-6f4a.tsv.gz 7707
/user/hm74/NYCOpenData/6xs6-cz7y.tsv.gz 31215
/user/hm74/NYCOpenData/6y5g-5hkj.tsv.gz 656004
/user/hm74/NYCOpenData/6yag-pnij.tsv.gz 648
/user/hm74/NYCOpenData/6ypq-ih9a.tsv.gz 218760
/user/hm74/NYCOpenData/6z8x-wfk4.tsv.gz 4820781
/user/hm74/NYCOpenData/6zvj-sek6.tsv.gz 13173
/user/hm74/NYCOpenData/7299-2etw.tsv.gz 1041
/user/hm74/NYCOpenData/72db-huua.tsv.gz 9519
/user/hm74/NYCOpenData/72mk-a8z7.tsv.gz 519828
/user/hm74/NYCOpenData/72ss-25qh.tsv.gz 96873
/user/hm74/NYCOpenData/72vt-ykjc.tsv.gz 4986
/user/hm74/NYCOpenData/735p-zed8.tsv.gz 23749134
/user/hm74/NYCOpenData/73bd-vkmx.tsv.gz 6108
/user/hm74/NYCOpenData/7479-ugqb.tsv.gz 339717
/user/hm74/NYCOpenData/752y-qk8b.tsv.gz 90891
/user/hm74/NYCOpenData/75e9-fg2t.tsv.gz 267033
/user/hm74/NYCOpenData/767e-4ijc.tsv.gz 4308
/user/hm74/NYCOpenData/76xm-jjuj.tsv.gz 1083355044
/user/hm74/NYCOpenData/77d2-9ebr.tsv.gz 3213
/user/hm74/NYCOpenData/77u7-ptbn.tsv.gz 159345
/user/hm74/NYCOpenData/785g-7qf7.tsv.gz 42438
/user/hm74/NYCOpenData/78sn-deuh.tsv.gz 5559
/user/hm74/NYCOpenData/78sp-6jhj.tsv.gz 2112
/user/hm74/NYCOpenData/799n-b76v.tsv.gz 70074
/user/hm74/NYCOpenData/7btz-mnc8.tsv.gz 184386
/user/hm74/NYCOpenData/7ceq-6nwu.tsv.gz 17430
/user/hm74/NYCOpenData/7crd-d9xh.tsv.gz 1095393
/user/hm74/NYCOpenData/7ewi-9cdf.tsv.gz 14352
/user/hm74/NYCOpenData/7fnf-kyf4.tsv.gz 10293
/user/hm74/NYCOpenData/7ggc-ypzi.tsv.gz 7182
/user/hm74/NYCOpenData/7gvw-m7zn.tsv.gz 3306375
/user/hm74/NYCOpenData/7h99-xsqt.tsv.gz 42210
/user/hm74/NYCOpenData/7hgn-sgmk.tsv.gz 11409
/user/hm74/NYCOpenData/7hi3-kaps.tsv.gz 4251
/user/hm74/NYCOpenData/7hpk-8zed.tsv.gz 1318854
/user/hm74/NYCOpenData/7iqp-pbne.tsv.gz 11460
/user/hm74/NYCOpenData/7iqz-npua.tsv.gz 30237
/user/hm74/NYCOpenData/7isb-wh4c.tsv.gz 5598
/user/hm74/NYCOpenData/7jkp-5w5g.tsv.gz 21027
/user/hm74/NYCOpenData/7jpv-q9e2.tsv.gz 2494953
/user/hm74/NYCOpenData/7jzh-b7rq.tsv.gz 870453
/user/hm74/NYCOpenData/7k2e-ht2j.tsv.gz 19263
/user/hm74/NYCOpenData/7k5d-rk33.tsv.gz 2667858
/user/hm74/NYCOpenData/7kc8-z939.tsv.gz 82395
/user/hm74/NYCOpenData/7m8q-jgtg.tsv.gz 705
/user/hm74/NYCOpenData/7pi4-r8u2.tsv.gz 124173
/user/hm74/NYCOpenData/7r6i-tdj2.tsv.gz 6012
/user/hm74/NYCOpenData/7ree-jtaa.tsv.gz 1305
/user/hm74/NYCOpenData/7rf2-3gxf.tsv.gz 1497
/user/hm74/NYCOpenData/7s3q-rztu.tsv.gz 3444
/user/hm74/NYCOpenData/7scx-rfrp.tsv.gz 169116
/user/hm74/NYCOpenData/7su9-xgtn.tsv.gz 4959
/user/hm74/NYCOpenData/7u63-ib3x.tsv.gz 2858445
/user/hm74/NYCOpenData/7uuj-b95m.tsv.gz 59115
/user/hm74/NYCOpenData/7vk6-9w2d.tsv.gz 903
/user/hm74/NYCOpenData/7vy4-ats6.tsv.gz 44022
/user/hm74/NYCOpenData/7xjx-2mhj.tsv.gz 73923
/user/hm74/NYCOpenData/7xq6-k6zy.tsv.gz 43632
/user/hm74/NYCOpenData/7yay-m4ae.tsv.gz 46803
/user/hm74/NYCOpenData/7yc5-fec2.tsv.gz 1901919
/user/hm74/NYCOpenData/7yds-6i8e.tsv.gz 20754
/user/hm74/NYCOpenData/7yig-nj52.tsv.gz 129105
/user/hm74/NYCOpenData/7yq2-hq9c.tsv.gz 2487
/user/hm74/NYCOpenData/7z8d-msnt.tsv.gz 1299
/user/hm74/NYCOpenData/7zb8-7bpk.tsv.gz 1209
/user/hm74/NYCOpenData/7zhs-43jt.tsv.gz 7638
/user/hm74/NYCOpenData/825b-niea.tsv.gz 16338
/user/hm74/NYCOpenData/82rt-zc4y.tsv.gz 87024
/user/hm74/NYCOpenData/833y-fsy8.tsv.gz 1841589
/user/hm74/NYCOpenData/83z6-smyr.tsv.gz 33324
/user/hm74/NYCOpenData/8586-3zfm.tsv.gz 555024
/user/hm74/NYCOpenData/85ty-ti6v.tsv.gz 108783
/user/hm74/NYCOpenData/867j-5pgi.tsv.gz 33884955
/user/hm74/NYCOpenData/86a8-pqby.tsv.gz 1361106
/user/hm74/NYCOpenData/87b8-3t9t.tsv.gz 96126
/user/hm74/NYCOpenData/87fx-28ei.tsv.gz 19664514
/user/hm74/NYCOpenData/87hk-978a.tsv.gz 2376
/user/hm74/NYCOpenData/87y3-sqsx.tsv.gz 188226
/user/hm74/NYCOpenData/89bd-raqa.tsv.gz 1845
/user/hm74/NYCOpenData/89di-hi4s.tsv.gz 5490
/user/hm74/NYCOpenData/8a4n-zmpj.tsv.gz 171039
/user/hm74/NYCOpenData/8b9a-pywy.tsv.gz 700563
/user/hm74/NYCOpenData/8bug-hj9w.tsv.gz 76692
/user/hm74/NYCOpenData/8dhd-zvi6.tsv.gz 17478
/user/hm74/NYCOpenData/8dxm-n5ha.tsv.gz 1398
/user/hm74/NYCOpenData/8ecp-kw89.tsv.gz 100530
/user/hm74/NYCOpenData/8ek7-jxw6.tsv.gz 182427
/user/hm74/NYCOpenData/8eux-rfe8.tsv.gz 223764
/user/hm74/NYCOpenData/8fcu-mcx2.tsv.gz 17196
/user/hm74/NYCOpenData/8fei-z6rz.tsv.gz 7064223
/user/hm74/NYCOpenData/8fhd-nzw8.tsv.gz 882
/user/hm74/NYCOpenData/8fj8-3sgg.tsv.gz 1664079
/user/hm74/NYCOpenData/8fwe-y7ui.tsv.gz 1293135
/user/hm74/NYCOpenData/8gg9-r4mt.tsv.gz 317868
/user/hm74/NYCOpenData/8gpu-s594.tsv.gz 1914834
/user/hm74/NYCOpenData/8gqz-6v9v.tsv.gz 25830
/user/hm74/NYCOpenData/8gr8-ngjc.tsv.gz 122160
/user/hm74/NYCOpenData/8h5p-ccrz.tsv.gz 18042
/user/hm74/NYCOpenData/8h9b-rp9u.tsv.gz 462034308
/user/hm74/NYCOpenData/8hgr-brxd.tsv.gz 2220
/user/hm74/NYCOpenData/8i43-kna8.tsv.gz 13965
/user/hm74/NYCOpenData/8iee-pzu6.tsv.gz 113061
/user/hm74/NYCOpenData/8isn-pgv3.tsv.gz 1496547
/user/hm74/NYCOpenData/8ius-dhrr.tsv.gz 30840
/user/hm74/NYCOpenData/8jfz-tjny.tsv.gz 162618
/user/hm74/NYCOpenData/8k4x-9mp5.tsv.gz 549633
/user/hm74/NYCOpenData/8kiv-2ukd.tsv.gz 831
/user/hm74/NYCOpenData/8knn-wq9b.tsv.gz 7734
/user/hm74/NYCOpenData/8m42-w767.tsv.gz 577342299
/user/hm74/NYCOpenData/8mzw-jfss.tsv.gz 1420854
/user/hm74/NYCOpenData/8p6c-94pc.tsv.gz 114186
/user/hm74/NYCOpenData/8pnf-vysd.tsv.gz 21948
/user/hm74/NYCOpenData/8qgy-ka3v.tsv.gz 23880
/user/hm74/NYCOpenData/8qnp-qwn4.tsv.gz 816
/user/hm74/NYCOpenData/8r6c-ydwk.tsv.gz 4554
